"L","EGlob","CCLosed","ELocClosed","Copen","ELocOpen","Circuit_rank","Dia","Mean_path_length","Coverage","time","mean_deg","var_deg","avg_deg","mean_fragsize","var_fragsize","avg_fragsize","Maximalcliques","label"
1,1,1,1,1,1,1,1,0.666666666666667,0.084033613445378,"1x1 struct",139.348370927318,7.379665094905,139.348370927318,81.203007518797,17.4882757137038,81.203007518797,1,0.64957264957265
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1.37011494252874,0.822605363984674,0.909889317874825,0.954944658937413,0.894124859574135,0.946904151851012,255,3,1.32444444444444,0.820754716981132,"1x1 struct",217.752948479206,141.883839130408,217.752948479206,22.0654872749845,11.4920668475249,22.0654872749845,8,0.3
1.67142857142857,0.729365079365079,0.905214393449688,0.952607196724844,"NaN","NaN",89,4,1.59183673469388,0.702830188679245,"1x1 struct",102.488406288881,85.0487685834318,102.488406288881,18.2577385665272,12.8302660567567,18.2577385665272,8,0.357142857142857
1.55128205128205,0.724358974358974,0.91821639898563,0.959108199492815,"NaN","NaN",23,2,1.43195266272189,0.433962264150943,"1x1 struct",44.9627791563276,36.9192946794377,44.9627791563276,17.9652605459057,9.93351877736858,17.9652605459057,6,0.480952380952381
1.85,0.6575,0.837328449328449,0.918664224664225,0.789656916183232,0.88663798190114,92,4,1.776,0.693396226415094,"1x1 struct",53.9062857142857,44.1379805597306,53.9062857142857,13.4217142857143,7.0177679262474,13.4217142857143,13,0.371428571428571
1.67142857142857,0.729365079365079,0.905214393449688,0.952607196724844,"NaN","NaN",89,4,1.59183673469388,0.702830188679245,"1x1 struct",107.778154809034,90.3086430136855,107.778154809034,18.5876409154319,13.327632595389,18.5876409154319,8,0.390476190476191
1.34632034632035,0.82972582972583,0.88852560408288,0.94426280204144,0.874857661024281,0.937030106429206,132,3,1.28512396694215,0.886792452830189,"1x1 struct",226.201160541586,195.711152223772,226.201160541586,29.3326885880077,19.4337321496731,29.3326885880077,7,0.328571428571429
1.58441558441558,0.751803751803752,0.899075614006658,0.949537807003329,"NaN","NaN",105,4,1.51239669421488,0.518867924528302,"1x1 struct",103.348920368588,70.6314645534068,103.348920368588,18.6356759730436,9.5780257385475,18.6356759730436,7,0.461904761904762
1.57011494252874,0.746743295019157,0.897628626903227,0.948814313451613,0.881593517558654,0.936234942836437,198,4,1.51777777777778,0.797169811320755,"1x1 struct",107.238649216352,85.6239574844935,107.238649216352,15.4338342220068,10.2456643808956,15.4338342220068,11,0.323809523809524
1.72549019607843,0.69281045751634,0.797782464449131,0.898891232224566,0.741394099727433,0.866885789108011,50,4,1.62962962962963,0.796460176991151,"1x1 struct",39.8257448004497,19.580718609378,39.8257448004497,16.1841858722129,5.96831695125107,16.1841858722129,13,0.522522522522523
1,1,1,1,1,1,10,1,0.833333333333333,0.194690265486726,"1x1 struct",95.4360228198859,14.2101264779032,95.4360228198859,46.4547677261614,10.6877013163519,46.4547677261614,1,0.441441441441441
1,1,1,1,"NaN","NaN",0,1,0.5,0.097345132743363,"1x1 struct",3.33333333333333,0,3.33333333333333,51.6666666666667,7.07106781186548,51.6666666666667,1,0.531531531531532
1.89090909090909,0.663636363636364,0.902597402597403,0.951298701298701,"NaN","NaN",14,3,1.71900826446281,0.309734513274336,"1x1 struct",56.3172326513394,36.2827019460608,56.3172326513394,22.8643746045138,7.88751434456829,22.8643746045138,5,0.477477477477478
1,1,1,1,1,1,10,1,0.833333333333333,0.194690265486726,"1x1 struct",95.4360228198859,14.2101264779032,95.4360228198859,46.4547677261614,10.6877013163519,46.4547677261614,1,0.504504504504505
1.47712418300654,0.76797385620915,0.791385620552287,0.895692810276143,0.743288501621835,0.870365591198925,66,3,1.39506172839506,0.796460176991151,"1x1 struct",56.239460370995,26.2895806910784,56.239460370995,18.6012741240397,6.70757063335216,18.6012741240397,14,0.27027027027027
1,1,1,1,"NaN","NaN",0,1,0.5,0.15929203539823,"1x1 struct",11.7647058823529,0,11.7647058823529,55.8823529411765,3.51953601495566,55.8823529411765,1,0.45945945945946
1.53333333333333,0.755555555555556,0.9,0.95,"NaN","NaN",3,3,1.27777777777778,0.300884955752212,"1x1 struct",26.1851015801354,17.3483310696555,26.1851015801354,27.8028592927013,6.38697219418773,27.8028592927013,3,0.540540540540541
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,36,1,0.9,0.949579831932773,"1x1 struct",622.397260273973,70.4925600151773,622.397260273973,77.2945205479452,9.06506267110163,77.2945205479452,1,0.076923076923077
1,1,1,1,1,1,136,1,0.944444444444444,0.957983193277311,"1x1 struct",1146.393629124,172.165519330681,1146.393629124,78.9609404626469,14.0432469046577,78.9609404626469,1,0.094017094017094
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,190,1,0.952380952380952,0.974789915966387,"1x1 struct",1496.10274016149,199.232056967281,1496.10274016149,84.3537414965986,12.1251254310327,84.3537414965986,1,0.042735042735043
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,78,1,0.928571428571429,0.957983193277311,"1x1 struct",957.50439710768,98.7506896509783,957.50439710768,83.1932773109244,12.1138628643516,83.1932773109244,1,0.085470085470086
1,1,1,1,1,1,45,1,0.909090909090909,0.882352941176471,"1x1 struct",847.007108118219,22.1951259197679,847.007108118219,88.8140665918444,4.2789180000403,88.8140665918444,1,0.27710843373494
1.04545454545455,0.977272727272727,0.96969696969697,0.984848484848485,0.963636363636364,0.981818181818182,52,2,0.958333333333333,0.858823529411765,"1x1 struct",341.207063376875,132.93583683821,341.207063376875,50.3205128205128,22.6537586488606,50.3205128205128,2,0.240963855421687
1.12820512820513,0.935897435897436,0.925975733668041,0.962987866834021,0.911616161616161,0.955808080808081,56,2,1.0414201183432,0.811764705882353,"1x1 struct",107.036511875222,60.788794351227,107.036511875222,28.5891527827012,14.7413559958586,28.5891527827012,4,0.216867469879518
1,1,1,1,1,1,21,1,0.875,0.870588235294118,"1x1 struct",544.667013527575,8.07101116143403,544.667013527575,82.9474505723205,4.72567869900748,82.9474505723205,1,0.180722891566265
1.05454545454545,0.972727272727273,0.965289256198347,0.982644628099174,0.957575757575758,0.978787878787879,42,2,0.958677685950413,0.894117647058824,"1x1 struct",371.983356449376,134.135148306617,371.983356449376,56.1467658555037,22.7979535217914,56.1467658555037,2,0.192771084337349
1,1,1,1,1,1,66,1,0.923076923076923,0.917647058823529,"1x1 struct",978.265460030166,44.1844698113442,978.265460030166,86.9457013574661,6.44414856593588,86.9457013574661,1,0.253012048192771
1,1,1,1,1,1,55,1,0.916666666666667,0.764705882352941,"1x1 struct",225.757575757576,54.4708722291266,225.757575757576,39.6103896103896,10.4820765545229,39.6103896103896,1,0.228915662650602
1,1,1,1,1,1,105,1,0.9375,0.894117647058824,"1x1 struct",700.80685203575,150.546927333518,700.80685203575,60.3090863952334,15.8821452037987,60.3090863952334,1,0.144578313253012
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1.27205882352941,0.863970588235294,0.921122159270948,0.960561079635474,0.908935672170966,0.953814241314241,83,2,1.19723183391003,0.872549019607843,"1x1 struct",355.235940530058,248.462260568019,355.235940530058,44.2900237017884,27.585294758074,44.2900237017884,4,0.22
1,1,1,1,1,1,15,1,0.857142857142857,0.588235294117647,"1x1 struct",171.912832929782,64.918910850034,171.912832929782,51.8697874630078,21.2946548338394,51.8697874630078,1,0.46
1.13333333333333,0.933333333333333,0.933333333333333,0.966666666666667,0.9,0.95,8,2,0.944444444444444,0.431372549019608,"1x1 struct",156.029810298103,74.7377005646691,156.029810298103,52.9810298102981,23.6345206336082,52.9810298102981,2,0.42
1.16483516483517,0.917582417582418,0.935309928167071,0.967654964083535,0.923537573537574,0.961768786768787,63,2,1.08163265306122,0.715686274509804,"1x1 struct",394.890169808381,256.293633667366,394.890169808381,50.6543075245365,28.6800093607065,50.6543075245365,4,0.38
1,1,1,1,1,1,15,1,0.857142857142857,0.607843137254902,"1x1 struct",166.134682755936,62.70546711633,166.134682755936,50.6941741274166,21.3636405067903,50.6941741274166,1,0.41
1.12087912087912,0.93956043956044,0.944270015698587,0.972135007849293,0.934398934398935,0.967199467199467,67,2,1.04081632653061,0.872549019607843,"1x1 struct",411.486132914704,244.114296837679,411.486132914704,53.8919413919414,27.4991359354767,53.8919413919414,3,0.28
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1.13888888888889,0.930555555555556,0.953703703703704,0.976851851851852,0.94047619047619,0.970238095238095,23,2,1.01234567901235,0.627450980392157,"1x1 struct",223.388743073782,107.436516994809,223.388743073782,47.2003499562555,23.4567892422009,47.2003499562555,2,0.44
1.6403162055336,0.726943346508564,0.853985226720454,0.926992613360227,"NaN","NaN",104,4,1.56899810964083,0.80921052631579,"1x1 struct",94.6751985373936,75.7197757830228,94.6751985373936,18.4568359709764,10.9145054330391,18.4568359709764,9,0.326666666666667
1.75757575757576,0.661616161616161,0.9,0.95,0.85,0.896296296296296,13,3,1.61111111111111,0.638157894736842,"1x1 struct",27.7642276422764,19.9960506168554,27.7642276422764,17.9420731707317,9.25245631091599,17.9420731707317,5,0.353333333333333
1.33333333333333,0.833333333333333,0.888888888888889,0.944444444444445,"NaN","NaN",0,2,0.888888888888889,0.230263157894737,"1x1 struct",4.87804878048781,2.16785229690624,4.87804878048781,35.7723577235772,10.4688806387444,35.7723577235772,2,0.513333333333333
1.43589743589744,0.782051282051282,0.895440456978919,0.947720228489459,0.867665667665668,0.932861582861583,32,2,1.32544378698225,0.460526315789474,"1x1 struct",38.6442536086242,14.6151984308369,38.6442536086242,18.6917595468664,4.67867635400206,18.6917595468664,5,0.406666666666667
1.66666666666667,0.702020202020202,0.870707070707071,0.935353535353535,0.824074074074074,0.912037037037037,18,3,1.52777777777778,0.651315789473684,"1x1 struct",30.7285546415981,19.5704697761487,30.7285546415981,18.9678809244027,8.91025930678814,18.9678809244027,5,0.366666666666667
1.51578947368421,0.772368421052632,0.842586384204031,0.921293192102016,"NaN","NaN",90,4,1.44,0.782894736842105,"1x1 struct",123.072812291249,87.8814413481624,123.072812291249,23.7842351369405,13.5201961188269,23.7842351369405,9,0.286666666666667
1.26666666666667,0.866666666666667,0.894444444444445,0.947222222222222,0.838888888888889,0.919444444444444,6,2,1.05555555555556,0.388157894736842,"1x1 struct",41.6547106647537,22.8620166321416,41.6547106647537,30.2247728359637,7.63112930960046,30.2247728359637,3,0.373333333333333
1.75641025641026,0.674145299145299,0.875191475191475,0.937595737595738,0.823687423687424,0.888217338217338,19,4,1.62130177514793,0.585526315789474,"1x1 struct",35.9957850368809,26.5712845095962,35.9957850368809,17.7660695468915,9.55328663461533,17.7660695468915,6,0.28
1.26666666666667,0.866666666666667,0.911111111111111,0.955555555555556,0.866666666666667,0.933333333333333,6,2,1.05555555555556,0.136094674556213,"1x1 struct",73.8537794299876,22.2696955788276,73.8537794299876,39.9008674101611,7.44113744535436,39.9008674101611,2,0.48502994011976
1.38095238095238,0.80952380952381,0.917006802721089,0.958503401360544,"NaN","NaN",7,2,1.18367346938776,0.130177514792899,"1x1 struct",68.0650994575045,30.1763332678554,68.0650994575045,35.1898734177215,7.67051007976867,35.1898734177215,3,0.55688622754491
1.16666666666667,0.916666666666667,0.916666666666667,0.958333333333333,0.833333333333333,0.916666666666667,2,2,0.875,0.082840236686391,"1x1 struct",76.9461077844311,39.2371713977998,76.9461077844311,51.1976047904192,9.5370757009184,51.1976047904192,2,0.544910179640719
1.33333333333333,0.833333333333333,0.916666666666667,0.958333333333333,"NaN","NaN",1,2,1,0.082840236686391,"1x1 struct",85.036496350365,52.0743794139785,85.036496350365,54.3795620437956,8.35439645420409,54.3795620437956,2,0.508982035928144
1.38095238095238,0.80952380952381,0.917006802721089,0.958503401360544,"NaN","NaN",7,2,1.18367346938776,0.130177514792899,"1x1 struct",68.0650994575045,30.1763332678554,68.0650994575045,35.1898734177215,7.67051007976867,35.1898734177215,3,0.55688622754491
1.87878787878788,0.648989898989899,0.841600529100529,0.920800264550265,"NaN","NaN",14,4,1.72222222222222,0.431952662721894,"1x1 struct",30.9494451294698,18.6508456407179,30.9494451294698,18.8347718865598,7.06633536019543,18.8347718865598,6,0.51497005988024
1,1,1,1,1,1,1,1,0.666666666666667,0.053254437869823,"1x1 struct",176.308539944904,2.38574491400672,176.308539944904,92.5619834710744,6.76475435691938,92.5619834710744,1,0.520958083832335
1.38095238095238,0.80952380952381,0.917006802721089,0.958503401360544,"NaN","NaN",7,2,1.18367346938776,0.130177514792899,"1x1 struct",72.1511951083936,32.8164672963823,72.1511951083936,35.686492495831,8.19191460822571,35.686492495831,3,0.502994011976048
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,28,1,0.888888888888889,0.92156862745098,"1x1 struct",460.35126035126,128.035785584718,460.35126035126,71.5533715533716,19.8623318112214,71.5533715533716,1,0.24
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,"NaN","NaN",0,1,0.5,0.235294117647059,"1x1 struct",79.9307958477509,0,79.9307958477509,89.9653979238754,14.1910703490726,89.9653979238754,1,0.48
1.23076923076923,0.884615384615385,0.90979020979021,0.954895104895105,0.894322344322344,0.947161172161172,57,2,1.14285714285714,0.950980392156863,"1x1 struct",150.801227412206,72.5806936344915,150.801227412206,34.5039209001023,18.3200141958925,34.5039209001023,3,0.21
2.09941520467836,0.605750487329435,0.872962709804815,0.936481354902408,0.83264221158958,0.901935394040657,38,5,1.98891966759003,0.68503937007874,"1x1 struct",43.6989670437777,31.9844604782537,43.6989670437777,15.7550418101328,6.77563403049819,15.7550418101328,7,0.192
1,1,1,1,1,1,1,1,0.666666666666667,0.141732283464567,"1x1 struct",174.774774774775,8.58223373119714,174.774774774775,93.2432432432432,9.45945945945946,93.2432432432432,1,0.448
1,1,1,1,"NaN","NaN",0,1,0.5,0.094488188976378,"1x1 struct",89.6,0,89.6,94.8,7.3539105243401,94.8,1,0.496
1.4,0.822222222222222,0.866666666666667,0.933333333333334,0.777777777777778,0.888888888888889,5,3,1.16666666666667,0.267716535433071,"1x1 struct",34.0961098398169,15.8573145437715,34.0961098398169,29.4050343249428,3.11330574032345,29.4050343249428,3,0.36
1,1,1,1,1,1,1,1,0.666666666666667,0.165354330708661,"1x1 struct",179.373848987109,7.0175170840728,179.373848987109,94.475138121547,7.73480662983425,94.475138121547,1,0.488
1.50526315789474,0.771929824561404,0.870799062049062,0.935399531024531,0.847664002664003,0.923172660672661,89,3,1.43,0.708661417322835,"1x1 struct",79.5862676056338,46.535619049553,79.5862676056338,20.237676056338,9.33867101037907,20.237676056338,9,0.264
1,1,1,1,1,1,1,1,0.666666666666667,0.062992125984252,"1x1 struct",141.56378600823,7.12778110110649,141.56378600823,81.8930041152264,16.8523417526282,81.8930041152264,1,0.472
1.93333333333333,0.648148148148148,0.836666666666667,0.918333333333334,"NaN","NaN",9,4,1.74,0.377952755905512,"1x1 struct",47.3089700996678,30.8330189893978,47.3089700996678,24.9003322259136,10.5819299217726,24.9003322259136,6,0.408
1.25,0.879901960784314,0.932703081232493,0.966351540616247,0.918401206636501,0.958266896502191,88,3,1.17647058823529,0.602739726027397,"1x1 struct",382.472776533111,207.428988971702,382.472776533111,44.8236336164227,23.9366817130214,44.8236336164227,4,0.354166666666667
1.26666666666667,0.866666666666667,0.955555555555556,0.977777777777778,"NaN","NaN",6,2,1.05555555555556,0.184931506849315,"1x1 struct",115.125448028674,50.7553610862882,115.125448028674,49.1756272401434,9.49034637801418,49.1756272401434,2,0.5625
1.66666666666667,0.733333333333333,0.894444444444444,0.947222222222222,"NaN","NaN",3,3,1.38888888888889,0.232876712328767,"1x1 struct",49.4708994708995,27.2797377808226,49.4708994708995,34.0828924162258,6.19842267220182,34.0828924162258,3,0.506944444444444
1.59558823529412,0.761642156862745,0.896052966641202,0.948026483320601,"NaN","NaN",62,4,1.50173010380623,0.582191780821918,"1x1 struct",207.132083602672,136.778419880875,207.132083602672,32.207498383969,20.8367737746566,32.207498383969,4,0.416666666666667
1.9010989010989,0.622710622710623,0.911507936507937,0.955753968253968,"NaN","NaN",16,3,1.76530612244898,0.493150684931507,"1x1 struct",37.4918211559433,17.165191803776,37.4918211559433,18.6314067611778,6.42865271667092,18.6314067611778,5,0.354166666666667
1.12280701754386,0.93859649122807,0.955425198703674,0.977712599351837,0.949948400412797,0.974974200206398,132,2,1.06371191135734,0.616438356164384,"1x1 struct",514.29612092515,239.566100701996,514.29612092515,49.5219450009106,25.3291433236134,49.5219450009106,3,0.298611111111111
1,1,1,1,"NaN","NaN",0,1,0.5,0.095890410958904,"1x1 struct",74.496644295302,0,74.496644295302,87.248322147651,18.0335957618046,87.248322147651,1,0.548611111111111
1.78947368421053,0.659844054580897,0.913955342902711,0.956977671451356,0.895693779904306,0.933676849466323,46,3,1.69529085872576,0.513698630136986,"1x1 struct",68.2012965608175,31.2828102884499,68.2012965608175,19.4264366553126,5.98194807146708,19.4264366553126,5,0.368055555555556
1,1,1,1,1,1,28,1,0.888888888888889,0.598360655737705,"1x1 struct",690.764621596978,52.0689329843967,690.764621596978,91.311710303504,6.84220862101952,91.311710303504,1,0.391666666666667
1.2,0.9,0.9,0.95,0.844444444444444,0.922222222222222,7,2,1,0.573770491803279,"1x1 struct",52.210175145955,24.3273362254775,52.210175145955,36.9057547956631,13.3483887025637,36.9057547956631,3,0.483333333333333
1.86666666666667,0.683333333333333,0.833333333333333,0.916666666666667,"NaN","NaN",2,4,1.55555555555556,0.549180327868853,"1x1 struct",21.0087719298246,10.2950471735955,21.0087719298246,26.8421052631579,9.96705098126612,26.8421052631579,4,0.466666666666667
1,1,1,1,1,1,21,1,0.875,0.598360655737705,"1x1 struct",442.647058823529,44.0668166561038,442.647058823529,75.4558823529412,8.70654948613531,75.4558823529412,1,0.366666666666667
1.2,0.9,0.9,0.95,0.844444444444444,0.922222222222222,7,2,1,0.573770491803279,"1x1 struct",66.3900414937759,31.1667924281457,66.3900414937759,39.9861687413555,14.8343508461225,39.9861687413555,3,0.491666666666667
1,1,1,1,1,1,36,1,0.9,0.60655737704918,"1x1 struct",763.009259259259,60.8089118915319,763.009259259259,90.9259259259259,7.61961341614469,90.9259259259259,1,0.416666666666667
1.60606060606061,0.757575757575758,0.911111111111111,0.955555555555556,0.877777777777778,0.938888888888889,27,3,1.47222222222222,0.565573770491803,"1x1 struct",67.7371956339211,16.2196100796169,67.7371956339211,26.7632241813602,6.73292384919172,26.7632241813602,3,0.4
1,1,1,1,1,1,21,1,0.875,0.581967213114754,"1x1 struct",391.088807785888,113.195327257908,391.088807785888,73.1295620437956,30.2939206670878,73.1295620437956,1,0.458333333333333
2.3974358974359,0.538247863247863,0.841025641025641,0.92051282051282,"NaN","NaN",8,5,2.21301775147929,0.45771144278607,"1x1 struct",17.2681524083393,9.77154491379239,17.2681524083393,14.7088425593099,6.53521431977571,14.7088425593099,8,0.402010050251256
1,1,1,1,1,1,1,1,0.666666666666667,0.039800995024876,"1x1 struct",110.9375,20.2974704011978,110.9375,74.21875,28.4164585616769,74.21875,1,0.522613065326633
1,1,1,1,"NaN","NaN",0,1,0.5,0.034825870646766,"1x1 struct",57.1428571428571,0,57.1428571428571,78.5714285714286,30.3045763365663,78.5714285714286,1,0.592964824120603
1.61904761904762,0.722222222222222,0.9,0.95,"NaN","NaN",4,3,1.38775510204082,0.18407960199005,"1x1 struct",43.0343849698688,23.8815139587997,43.0343849698688,30.2020560085076,8.79139937205994,30.2020560085076,3,0.457286432160804
1,1,1,1,1,1,1,1,0.666666666666667,0.039800995024876,"1x1 struct",110.9375,20.2974704011978,110.9375,74.21875,28.4164585616769,74.21875,1,0.522613065326633
2.53666666666667,0.503388888888889,0.818622710622711,0.909311355311355,"NaN","NaN",39,6,2.4352,0.666666666666667,"1x1 struct",24.6013229104029,12.9164025847483,24.6013229104029,10.9320505111245,4.18175303188554,10.9320505111245,14,0.512562814070352
1,1,1,1,1,1,1,1,0.666666666666667,0.039800995024876,"1x1 struct",123.595505617978,21.4073695317502,123.595505617978,78.6516853932584,26.1824274106316,78.6516853932584,1,0.562814070351759
1,1,1,1,1,1,3,1,0.75,0.119402985074627,"1x1 struct",101.836734693878,33.1065449010509,101.836734693878,54.8979591836735,7.86884013111361,54.8979591836735,1,0.542713567839196
1,1,1,1,1,1,15,1,0.857142857142857,0.588235294117647,"1x1 struct",230.507259365478,50.9431111611663,230.507259365478,57.5192686861445,10.3872757045747,57.5192686861445,1,0.33
1.19047619047619,0.904761904761905,0.908843537414966,0.954421768707483,0.871428571428571,0.935714285714286,11,2,1.02040816326531,0.441176470588235,"1x1 struct",69.1106361992438,32.5365290056841,69.1106361992438,32.9113924050633,5.48348823276055,32.9113924050633,3,0.37
1.16666666666667,0.916666666666667,0.916666666666667,0.958333333333333,0.833333333333333,0.916666666666667,2,2,0.875,0.264705882352941,"1x1 struct",50,18.6489536088803,50,44.8507462686567,10.6417666226789,44.8507462686567,2,0.57
1.04761904761905,0.976190476190476,0.965986394557823,0.982993197278912,0.952380952380952,0.976190476190476,14,2,0.897959183673469,0.490196078431373,"1x1 struct",137.072201368956,56.1646380494139,137.072201368956,47.7368072422168,11.733102156233,47.7368072422168,2,0.31
1.04761904761905,0.976190476190476,0.965986394557823,0.982993197278912,0.952380952380953,0.976190476190476,14,2,0.897959183673469,0.441176470588235,"1x1 struct",88.9035015617294,33.2947446389569,88.9035015617294,35.7718231135953,7.74668768692891,35.7718231135953,2,0.37
1,1,1,1,1,1,21,1,0.875,0.588235294117647,"1x1 struct",308.939774153074,64.1577656350738,308.939774153074,63.5978670012547,16.1531409827571,63.5978670012547,1,0.31
1,1,1,1,1,1,6,1,0.8,0.323529411764706,"1x1 struct",110.40404040404,35.1193542647798,110.40404040404,51.3131313131313,8.85892274447822,51.3131313131313,1,0.6
1.21818181818182,0.896969696969697,0.955555555555556,0.977777777777778,"NaN","NaN",34,3,1.10743801652893,0.470588235294118,"1x1 struct",184.058595433003,93.787690755173,184.058595433003,37.7279908085595,14.5184714072596,37.7279908085595,3,0.34
1.85964912280702,0.65692007797271,0.8947333368386,0.9473666684193,0.870239701818649,0.915529207634471,49,4,1.7617728531856,0.722222222222222,"1x1 struct",56.925324244168,27.2528218122657,56.925324244168,18.542782524014,5.66145145698056,18.542782524014,6,0.298387096774194
1.33333333333333,0.833333333333333,0.916666666666667,0.958333333333333,"NaN","NaN",1,2,1,0.198412698412698,"1x1 struct",25.7437070938215,23.2228807517041,25.7437070938215,36.6132723112128,10.2149416695624,36.6132723112128,2,0.588709677419355
1.33333333333333,0.833333333333333,0.888888888888889,0.944444444444445,"NaN","NaN",0,2,0.888888888888889,0.119047619047619,"1x1 struct",27.6338514680484,18.8057445095906,27.6338514680484,47.1502590673575,15.1858558443035,47.1502590673575,2,0.467741935483871
1.85714285714286,0.685347985347985,0.853968253968254,0.926984126984127,0.805895691609977,0.902947845804989,29,5,1.72448979591837,0.492063492063492,"1x1 struct",59.581881533101,25.7094578635172,59.581881533101,22.9231615624427,7.55491250681293,22.9231615624427,5,0.274193548387097
1.33333333333333,0.833333333333333,0.916666666666667,0.958333333333333,"NaN","NaN",1,2,1,0.198412698412698,"1x1 struct",25.7437070938215,23.2228807517041,25.7437070938215,36.6132723112128,10.2149416695624,36.6132723112128,2,0.556451612903226
1.61437908496732,0.723311546840959,0.871288279621613,0.935644139810806,0.846720255053588,0.922948604893049,56,3,1.52469135802469,0.722222222222222,"1x1 struct",85.3427895981087,49.2466273827081,85.3427895981087,22.3167848699764,9.65443145407345,22.3167848699764,6,0.387096774193548
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,6,1,0.8,0.142857142857143,"1x1 struct",310.047846889952,11.6858131500668,310.047846889952,83.5406698564593,10.2318535307741,83.5406698564593,1,0.508064516129032
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1.14285714285714,0.928571428571429,0.938775510204082,0.969387755102041,0.914285714285714,0.957142857142857,12,2,0.979591836734694,0.744525547445256,"1x1 struct",128.684508104033,101.991643800422,128.684508104033,47.6969468526197,43.0381365735528,47.6969468526197,2,0.281481481481482
1,1,1,1,1,1,6,1,0.8,0.708029197080292,"1x1 struct",217.610474631751,118.905596843581,217.610474631751,74.3044189852701,37.3655077375516,74.3044189852701,1,0.288888888888889
1.24444444444444,0.877777777777778,0.942222222222222,0.971111111111111,"NaN","NaN",25,2,1.12,0.795620437956204,"1x1 struct",167.833698030635,153.612989222449,167.833698030635,44.3617797228301,38.7769690364495,44.3617797228301,3,0.237037037037037
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
